   329    329       1364.9      74.5     455       0      74.5    18.33      0.022     455      0      0    0.000
   330    330       1400.2     113.8     382       0     113.8    12.30      0.026     382      0      0    0.000
   331    331       1740.4      96.3     425       0      96.3    18.08      0.022     425      0      0    0.000
   332    332       1205.1      89.9     350       0      89.9    13.40      0.022     350      0      0    0.000
   333    333       1619.4      62.4     449       0      62.4    25.97      0.018     449      0      0    0.000
   334    334       1428.2      56.9     352       0      56.9    25.10      0.018     352      0      0    0.000
   335    335       1404.9      82.8     450       0      82.8    16.97      0.023     450      0      0    0.000
   336    336       1443.0     141.8     358       0     141.8    10.18      0.029     358      0      0    0.000
   337    337       1415.1      62.5     433       0      62.5    22.64      0.021     433      0      0    0.000
   338    338       1361.8      67.8     347       0      67.8    20.08      0.022     347      0      0    0.000
   339    339       1362.0      98.7     390       0      98.7    13.79      0.031     390      0      0    0.000
   340    340       1501.8     109.8     373       0     109.8    13.68      0.028     373      0      0    0.000
   341    341       1547.5      84.9     441       0      84.9    18.24      0.019     441      0      0    0.000
   342    342       1380.0      73.2     372       0      73.2    18.86      0.023     372      0      0    0.000
   343    343       1523.1      88.2     453       0      88.2    17.26      0.021     453      0      0    0.000
   344    344       1508.2      99.0     401       0      99.0    15.23      0.024     401      0      0    0.000
   345    345       1439.2      66.3     438       0      66.3    21.69      0.021     438      0      0    0.000
   346    346       1560.9     168.8     366       0     168.8     9.25      0.025     366      0      0    0.000
   347    347       1612.8      80.9     452       0      80.9    19.93      0.021     452      0      0    0.000
   348    348       1357.7      73.8     377       0      73.8    18.40      0.021     377      0      0    0.000
   349    349       1447.3      56.8     404       0      56.8    25.48      0.019     404      0      0    0.000
